,time,accx,accy,accz,gx,gy,gz,tetax,tetay,pressure
0,0.0,8504.0,-8348.0,-8600.0,112.0,37.0,67.0,-136.35,-34.01,99637.99
1,0.015470504760742188,9340.0,-8780.0,-10344.0,581.0,691.0,37.0,-136.52,-34.13,99651.16
2,0.015470504760742188,9168.0,-8784.0,-11732.0,44.0,9.0,82.0,-136.99,-33.97,99610.67
3,0.015470504760742188,8888.0,-8500.0,-10000.0,-382.0,-25.0,41.0,-137.24,-33.97,99600.94
4,0.015470504760742188,8928.0,-8420.0,-10496.0,99.0,303.0,-18.0,-137.53,-33.97,99602.7
5,0.015470504760742188,9000.0,-8584.0,-10856.0,-157.0,68.0,-98.0,-137.86,-33.9,99641.86
6,0.031091928482055664,8776.0,-8720.0,-10320.0,-151.0,-31.0,93.0,-138.03,-33.82,99594.16
7,0.031091928482055664,9180.0,-8528.0,-10404.0,47.0,188.0,131.0,-138.24,-33.87,99646.32
8,0.031091928482055664,9132.0,-8500.0,-10592.0,-62.0,99.0,-11.0,-138.48,-33.88,99648.25
9,0.031091928482055664,8968.0,-8536.0,-10500.0,-96.0,74.0,-6.0,-138.69,-33.85,99612.41
10,0.031091928482055664,8952.0,-8640.0,-10560.0,-84.0,178.0,5.0,-138.87,-33.82,99609.19
11,0.031091928482055664,8900.0,-8492.0,-10576.0,-19.0,125.0,57.0,-139.07,-33.79,99627.39
12,0.031091928482055664,8912.0,-8468.0,-10608.0,-43.0,97.0,63.0,-139.28,-33.75,99614.01
13,0.031091928482055664,8976.0,-8492.0,-10592.0,-105.0,160.0,-7.0,-139.47,-33.74,99640.23
14,0.046715497970581055,8988.0,-8464.0,-10568.0,-68.0,118.0,-3.0,-139.64,-33.73,99604.81
15,0.046715497970581055,8828.0,-8520.0,-10492.0,-75.0,189.0,12.0,-139.78,-33.7,99596.78
16,0.046715497970581055,8884.0,-8528.0,-10632.0,-62.0,139.0,107.0,-139.94,-33.66,99638.5
17,0.046715497970581055,8960.0,-8504.0,-10584.0,-75.0,106.0,62.0,-140.07,-33.64,99639.09
18,0.046715497970581055,8976.0,-8532.0,-10452.0,-95.0,125.0,-18.0,-140.18,-33.64,99598.4
19,0.046715497970581055,8860.0,-8532.0,-10604.0,-71.0,155.0,20.0,-140.3,-33.61,99614.97
20,0.046715497970581055,8904.0,-8576.0,-10620.0,-94.0,103.0,26.0,-140.41,-33.57,99636.18
21,0.046715497970581055,8808.0,-8436.0,-10556.0,-57.0,131.0,71.0,-140.53,-33.54,99639.56
22,0.06233954429626465,8968.0,-8452.0,-10600.0,-75.0,164.0,13.0,-140.65,-33.54,99585.65
23,0.06233954429626465,8860.0,-8480.0,-10548.0,-81.0,187.0,-2.0,-140.74,-33.52,99612.8
24,0.06233954429626465,8904.0,-8496.0,-10572.0,-46.0,129.0,36.0,-140.83,-33.51,99647.78
25,0.06233954429626465,8928.0,-8520.0,-10580.0,-47.0,111.0,50.0,-140.9,-33.49,99611.16
26,0.06233954429626465,8924.0,-8464.0,-10564.0,-49.0,88.0,41.0,-140.99,-33.48,99642.96
27,0.06233954429626465,8928.0,-8488.0,-10532.0,-76.0,133.0,-14.0,-141.05,-33.48,99604.11
28,0.06233954429626465,8860.0,-8496.0,-10576.0,-84.0,156.0,5.0,-141.12,-33.45,99608.57
29,0.06233954429626465,8912.0,-8524.0,-10568.0,-86.0,110.0,24.0,-141.18,-33.44,99633.24
