,time,accx,accy,accz,gx,gy,gz,tetax,tetay,pressure
0,0.0,8048.0,-8016.0,-9128.0,361.0,-144.0,1011.0,-139.84,-31.84,99443.57
1,0.01563405990600586,9148.0,-7100.0,-11372.0,558.0,573.0,494.0,-140.35,-32.09,99382.6
2,0.04687857627868652,9212.0,-7920.0,-12052.0,-526.0,331.0,-604.0,-140.86,-32.18,99376.82
3,0.04687857627868652,7776.0,-8520.0,-10504.0,-468.0,214.0,-397.0,-140.92,-32.06,99436.57
4,0.04687857627868652,8212.0,-8632.0,-11060.0,276.0,178.0,360.0,-140.96,-31.97,99386.74
5,0.04687857627868652,8656.0,-7960.0,-11524.0,61.0,-226.0,415.0,-141.26,-31.93,99379.96
6,0.06250309944152832,8896.0,-7748.0,-11000.0,-172.0,145.0,-61.0,-141.54,-32.07,99387.08
7,0.06250309944152832,8616.0,-8160.0,-11084.0,-242.0,371.0,-372.0,-141.73,-32.13,99435.13
8,0.06250309944152832,8224.0,-8488.0,-11200.0,-141.0,179.0,-128.0,-141.83,-32.03,99368.51
9,0.07812619209289551,8440.0,-8352.0,-11060.0,108.0,-56.0,370.0,-141.91,-31.99,99446.32
10,0.07812619209289551,8808.0,-7924.0,-11136.0,-1.0,13.0,252.0,-142.1,-32.06,99383.71
11,0.07812619209289551,8820.0,-7952.0,-11192.0,-142.0,230.0,-174.0,-142.31,-32.14,99387.93
12,0.0937497615814209,8356.0,-8408.0,-11156.0,-180.0,270.0,-214.0,-142.4,-32.09,99412.44
13,0.10030412673950195,8260.0,-8460.0,-11164.0,-37.0,99.0,103.0,-142.45,-32.0,99377.72
14,0.10233378410339355,8572.0,-8112.0,-11136.0,36.0,-12.0,253.0,-142.56,-32.0,99359.52
15,0.10233378410339355,8704.0,-7880.0,-11104.0,-94.0,177.0,-26.0,-142.74,-32.07,99438.19
16,0.11241364479064941,8632.0,-8056.0,-11088.0,-132.0,227.0,-165.0,-142.86,-32.12,99379.1
17,0.11241364479064941,8380.0,-8372.0,-11180.0,-95.0,190.0,-31.0,-142.91,-32.06,99423.41
18,0.12249064445495605,8436.0,-8360.0,-11100.0,-1.0,67.0,149.0,-142.94,-32.02,99371.32
19,0.12249064445495605,8648.0,-8080.0,-11104.0,-14.0,80.0,147.0,-143.03,-32.05,99387.37
20,0.13049840927124023,8608.0,-8112.0,-11140.0,-94.0,220.0,-81.0,-143.13,-32.08,99449.0
21,0.1325688362121582,8580.0,-8276.0,-11176.0,-145.0,203.0,-82.0,-143.19,-32.08,99382.55
22,0.1325688362121582,8408.0,-8272.0,-11128.0,-80.0,127.0,27.0,-143.23,-32.04,99426.79
23,0.14265179634094238,8496.0,-8268.0,-11100.0,-19.0,63.0,154.0,-143.26,-32.02,99381.15
24,0.14265179634094238,8660.0,-8056.0,-11164.0,-59.0,103.0,63.0,-143.35,-32.05,99392.22
25,0.1507105827331543,8632.0,-8064.0,-11000.0,-140.0,192.0,-98.0,-143.42,-32.1,99426.21
26,0.1507105827331543,8408.0,-8264.0,-11056.0,-89.0,156.0,-76.0,-143.44,-32.07,99377.26
27,0.16076898574829102,8516.0,-8276.0,-11088.0,-53.0,119.0,80.0,-143.46,-32.05,99373.28
28,0.16280245780944824,8660.0,-8136.0,-11096.0,-42.0,105.0,109.0,-143.5,-32.08,99429.52
29,0.16280245780944824,8576.0,-8068.0,-11100.0,-89.0,173.0,-26.0,-143.57,-32.1,99428.89
30,0.17293763160705566,8560.0,-8168.0,-11136.0,-111.0,184.0,-73.0,-143.62,-32.1,99390.43
31,0.17293763160705566,8524.0,-8280.0,-11128.0,-75.0,134.0,18.0,-143.63,-32.08,99391.57
32,0.18097376823425293,8552.0,-8156.0,-11104.0,-31.0,95.0,99.0,-143.66,-32.08,99425.71
33,0.1830306053161621,8624.0,-8136.0,-11140.0,-31.0,107.0,63.0,-143.7,-32.09,99380.54
34,0.1830306053161621,8604.0,-8128.0,-11072.0,-105.0,167.0,-19.0,-143.74,-32.11,99377.42
35,0.1910877227783203,8516.0,-8196.0,-11120.0,-89.0,152.0,-14.0,-143.76,-32.1,99373.69
36,0.1910877227783203,8528.0,-8184.0,-11052.0,-68.0,130.0,59.0,-143.77,-32.1,99424.1
37,0.1910877227783203,8564.0,-8144.0,-11068.0,-49.0,117.0,64.0,-143.79,-32.1,99386.31
38,0.20109796524047852,8576.0,-8164.0,-11096.0,-112.0,149.0,-29.0,-143.82,-32.11,99392.57
39,0.20109796524047852,8536.0,-8168.0,-11044.0,-96.0,144.0,-37.0,-143.83,-32.11,99421.21
40,0.20109796524047852,8568.0,-8224.0,-11112.0,-77.0,141.0,28.0,-143.84,-32.1,99427.6
41,0.20109796524047852,8464.0,-8136.0,-11188.0,-55.0,105.0,82.0,-143.87,-32.07,99398.28
42,0.20109796524047852,8600.0,-8084.0,-11060.0,-74.0,144.0,35.0,-143.9,-32.09,99378.88
43,0.20109796524047852,8600.0,-8116.0,-11056.0,-100.0,127.0,-10.0,-143.92,-32.11,99422.49
44,0.21672892570495605,8584.0,-8240.0,-11096.0,-106.0,111.0,1.0,-143.92,-32.1,99391.28
45,0.21672892570495605,8504.0,-8196.0,-11140.0,-62.0,103.0,49.0,-143.93,-32.08,99373.56
46,0.21672892570495605,8532.0,-8144.0,-11072.0,-84.0,131.0,33.0,-143.94,-32.07,99425.02
47,0.21672892570495605,8576.0,-8176.0,-11116.0,-109.0,145.0,14.0,-143.95,-32.08,99386.54
48,0.21672892570495605,8580.0,-8208.0,-11072.0,-99.0,151.0,2.0,-143.95,-32.08,99426.44
49,0.21672892570495605,8592.0,-8180.0,-11112.0,-101.0,136.0,3.0,-143.95,-32.08,99382.46
50,0.23235321044921875,8640.0,-8156.0,-11068.0,-58.0,122.0,28.0,-143.95,-32.1,99388.15
51,0.23235321044921875,8576.0,-8140.0,-11124.0,-86.0,144.0,26.0,-143.97,-32.1,99385.78
52,0.23235321044921875,8532.0,-8132.0,-11088.0,-77.0,144.0,-12.0,-143.98,-32.1,99423.9
53,0.23235321044921875,8536.0,-8188.0,-11152.0,-89.0,116.0,7.0,-143.99,-32.08,99383.44
54,0.23235321044921875,8556.0,-8152.0,-11088.0,-96.0,124.0,16.0,-144.0,-32.08,99426.44
55,0.23235321044921875,8520.0,-8260.0,-11060.0,-87.0,130.0,38.0,-143.97,-32.06,99382.88
