,time,accx,accy,accz,gx,gy,gz,tetax,tetay,pressure
0,0.0,7880.0,-6732.0,-12920.0,-429.0,-179.0,-11.0,-146.65,-31.03,100079.5
1,0.0,7672.0,-6684.0,-12024.0,-262.0,198.0,-21.0,-146.98,-30.93,100067.75
2,0.015625476837158203,7824.0,-6976.0,-12460.0,20.0,277.0,-44.0,-147.24,-30.81,100070.57
3,0.015625476837158203,7716.0,-6972.0,-12524.0,-103.0,-38.0,111.0,-147.5,-30.62,100076.78
4,0.015625476837158203,7988.0,-6824.0,-12296.0,-95.0,79.0,157.0,-147.76,-30.56,100079.17
5,0.022243261337280273,8060.0,-6936.0,-12468.0,-153.0,211.0,-100.0,-148.0,-30.51,100069.96
6,0.022243261337280273,7660.0,-6920.0,-12440.0,-107.0,69.0,3.0,-148.22,-30.35,100075.04
7,0.022243261337280273,7812.0,-6836.0,-12444.0,-21.0,46.0,115.0,-148.45,-30.25,100079.33
8,0.022243261337280273,7968.0,-6788.0,-12420.0,-86.0,69.0,68.0,-148.67,-30.19,100076.39
9,0.022243261337280273,7800.0,-6728.0,-12460.0,-108.0,162.0,-50.0,-148.91,-30.1,100077.5
10,0.022243261337280273,7668.0,-6892.0,-12448.0,-115.0,183.0,-20.0,-149.08,-29.99,100073.25
11,0.022243261337280273,7712.0,-6836.0,-12472.0,-78.0,56.0,85.0,-149.27,-29.88,100076.33
12,0.022243261337280273,7928.0,-6784.0,-12372.0,-67.0,131.0,21.0,-149.43,-29.85,100069.36
13,0.03792452812194824,7840.0,-6808.0,-12460.0,-91.0,185.0,-20.0,-149.6,-29.79,100073.49
14,0.03792452812194824,7808.0,-6844.0,-12332.0,-124.0,136.0,5.0,-149.74,-29.74,100082.07
15,0.03792452812194824,7848.0,-6932.0,-12324.0,-48.0,102.0,50.0,-149.83,-29.69,100073.17
16,0.03792452812194824,7912.0,-6836.0,-12364.0,-34.0,119.0,74.0,-149.94,-29.66,100072.85
17,0.03792452812194824,7880.0,-6756.0,-12388.0,-122.0,148.0,-16.0,-150.08,-29.63,100074.52
18,0.03792452812194824,7780.0,-6864.0,-12384.0,-87.0,145.0,-28.0,-150.18,-29.57,100073.73
19,0.03792452812194824,7780.0,-6968.0,-12376.0,-63.0,94.0,58.0,-150.25,-29.51,100086.02
20,0.03792452812194824,7812.0,-6884.0,-12344.0,-68.0,110.0,51.0,-150.32,-29.46,100074.96
21,0.03792452812194824,7792.0,-6800.0,-12460.0,-95.0,129.0,14.0,-150.44,-29.41,100073.97
22,0.053583621978759766,7768.0,-6908.0,-12392.0,-105.0,136.0,-18.0,-150.5,-29.36,100075.26
23,0.053583621978759766,7832.0,-6936.0,-12348.0,-88.0,101.0,29.0,-150.55,-29.32,100077.17
24,0.053583621978759766,7788.0,-6832.0,-12400.0,-53.0,107.0,38.0,-150.63,-29.28,100092.41
25,0.053583621978759766,7820.0,-6856.0,-12420.0,-104.0,162.0,0.0,-150.71,-29.25,100091.85
26,0.053583621978759766,7896.0,-6952.0,-12400.0,-97.0,158.0,11.0,-150.75,-29.24,100081.18
27,0.053583621978759766,7848.0,-6896.0,-12288.0,-79.0,128.0,21.0,-150.78,-29.23,100075.75
28,0.06916379928588867,7860.0,-6820.0,-12352.0,-88.0,122.0,38.0,-150.84,-29.22,100083.62
29,0.06916379928588867,7888.0,-6840.0,-12380.0,-100.0,100.0,4.0,-150.9,-29.21,100088.09
30,0.06916379928588867,7812.0,-6892.0,-12380.0,-96.0,111.0,-17.0,-150.94,-29.18,100078.79
31,0.06916379928588867,7780.0,-6872.0,-12368.0,-104.0,107.0,42.0,-150.98,-29.14,100078.49
32,0.06916379928588867,7836.0,-6828.0,-12376.0,-96.0,77.0,60.0,-151.03,-29.12,100071.23
33,0.08478498458862305,7880.0,-6852.0,-12352.0,-117.0,125.0,22.0,-151.07,-29.12,100078.0
34,0.08478498458862305,7872.0,-6896.0,-12400.0,-92.0,147.0,22.0,-151.1,-29.11,100090.42
35,0.08478498458862305,7796.0,-6900.0,-12400.0,-82.0,107.0,53.0,-151.12,-29.08,100084.72
36,0.08478498458862305,7844.0,-6828.0,-12364.0,-91.0,126.0,23.0,-151.15,-29.07,100073.75
37,0.10037684440612793,7856.0,-6892.0,-12284.0,-106.0,149.0,16.0,-151.16,-29.08,100072.6
38,0.10037684440612793,7832.0,-6916.0,-12396.0,-93.0,154.0,22.0,-151.18,-29.06,100076.17
39,0.10037684440612793,7768.0,-6880.0,-12368.0,-63.0,111.0,55.0,-151.19,-29.03,100074.55
40,0.10037684440612793,7884.0,-6804.0,-12344.0,-111.0,84.0,44.0,-151.23,-29.04,100074.17
41,0.11603283882141113,7860.0,-6852.0,-12372.0,-121.0,111.0,21.0,-151.25,-29.03,100074.43
42,0.12262248992919922,7876.0,-6932.0,-12376.0,-91.0,103.0,23.0,-151.25,-29.02,100076.32
43,0.12262248992919922,7808.0,-6848.0,-12368.0,-102.0,97.0,32.0,-151.28,-29.01,100069.85
44,0.12262248992919922,7868.0,-6884.0,-12396.0,-102.0,105.0,39.0,-151.29,-29.0,100067.36
45,0.12262248992919922,7884.0,-6920.0,-12292.0,-83.0,139.0,36.0,-151.28,-29.01,100070.47
46,0.12262248992919922,7828.0,-6876.0,-12408.0,-90.0,150.0,13.0,-151.29,-29.0,100081.22
47,0.12262248992919922,7796.0,-6940.0,-12336.0,-100.0,124.0,43.0,-151.28,-28.98,100079.22
48,0.12262248992919922,7864.0,-6908.0,-12304.0,-87.0,127.0,16.0,-151.27,-28.99,100082.2
49,0.12262248992919922,7844.0,-6940.0,-12336.0,-121.0,135.0,16.0,-151.26,-28.99,100074.98
50,0.1382889747619629,7868.0,-6892.0,-12400.0,-103.0,103.0,31.0,-151.27,-28.98,100073.98
51,0.1382889747619629,7868.0,-6880.0,-12388.0,-99.0,88.0,15.0,-151.28,-28.98,100088.32
52,0.1382889747619629,7848.0,-6908.0,-12384.0,-95.0,80.0,21.0,-151.28,-28.96,100066.93
