f1_score_1_trial1,0.3377751410007477,0.49204182624816895,0.588577389717102,0.6032254099845886,0.6292316317558289,0.6327313780784607,0.5927192568778992,0.6577537655830383,0.6674664616584778,0.6844432950019836,0.7195028066635132,0.7537304162979126,0.760926365852356,0.7933993339538574,0.5584917068481445,0.7004542350769043,0.7254881858825684,0.747583270072937,0.7370288968086243,0.6686294078826904,0.770875871181488,0.4999692440032959,0.501422107219696,0.634788990020752,0.7101432681083679,0.7611180543899536,0.7554264068603516,0.8052678108215332,0.8029762506484985,0.7874005436897278,0.8438037037849426,0.8636778593063354,0.8612987399101257,0.855032742023468,0.9092658162117004,0.9220170974731445,0.8912272453308105,0.8563249707221985,0.9101260900497437,0.9008167386054993,0.9173229932785034,0.9399337768554688,0.9218571782112122,0.9533330202102661,0.9561548233032227,0.9548150897026062,0.9454448819160461,0.9475544095039368,0.9100915789604187,0.9646790623664856,0.9671977162361145,0.962171733379364,0.8634635806083679,0.9476567506790161,0.972946047782898,0.9709236025810242,0.9769822359085083,0.9196192622184753,0.9095731973648071,0.9203208088874817,0.9343329668045044,0.9617632031440735,0.9704567193984985,0.9677129983901978,0.9509317278862,0.956896185874939,0.9666301608085632,0.9523582458496094,0.9646263122558594,0.9608621597290039,0.9526182413101196,0.938943088054657,0.9437018632888794,0.9561201930046082,0.9754632711410522,0.9831075668334961,0.9856101870536804,0.9963242411613464,0.9904118776321411,0.9884119033813477,
f1_score_2_trial1,0.33460432291030884,0.43327388167381287,0.4962201714515686,0.5685360431671143,0.6416454315185547,0.5603016018867493,0.591914176940918,0.6353219151496887,0.6416966319084167,0.6724675297737122,0.6690475940704346,0.6389478445053101,0.6311766505241394,0.6163264513015747,0.685547947883606,0.7348300218582153,0.7188390493392944,0.7248967289924622,0.7248952388763428,0.7772067189216614,0.7810035347938538,0.8052617907524109,0.8011571168899536,0.8025957942008972,0.7655091881752014,0.7702272534370422,0.8102176785469055,0.8242629766464233,0.8158307075500488,0.8337346911430359,0.8762643933296204,0.8791972398757935,0.8905256390571594,0.8535453677177429,0.910116970539093,0.931613564491272,0.9140194654464722,0.9296223521232605,0.9336692690849304,0.9102773666381836,0.9147921800613403,0.9273463487625122,0.9315225481987,0.9460853338241577,0.9633849859237671,0.9625056385993958,0.9543501734733582,0.9362810850143433,0.9440132975578308,0.9408626556396484,0.9583307504653931,0.9639536142349243,0.9742048382759094,0.9786508679389954,0.9356090426445007,0.9145222902297974,0.9151792526245117,0.947161078453064,0.9646295309066772,0.9721634984016418,0.9684020280838013,0.9840647578239441,0.9845703840255737,0.9820806384086609,0.9574617147445679,0.945090115070343,0.9451860189437866,0.9569762349128723,0.9758185148239136,0.9185992479324341,0.9604374170303345,0.9759451150894165,0.980839729309082,0.9718532562255859,0.9759436845779419,0.9852903485298157,0.9902271032333374,0.9893971681594849,0.9889199137687683,0.9619652032852173,
f1_score_3_trial1,0.3111976087093353,0.4266241192817688,0.5484024286270142,0.6113901138305664,0.6223004460334778,0.6503229737281799,0.6799637675285339,0.6540378332138062,0.6915196180343628,0.5900644063949585,0.6479767560958862,0.695308268070221,0.7320468425750732,0.766943097114563,0.7881004810333252,0.8001400232315063,0.8080731630325317,0.8026963472366333,0.7934921979904175,0.8166285753250122,0.8183646202087402,0.8691547513008118,0.8837758302688599,0.708635687828064,0.8323075175285339,0.8559777140617371,0.8658620715141296,0.851625919342041,0.8738616704940796,0.894963264465332,0.9069526791572571,0.9039758443832397,0.9071906208992004,0.9270431399345398,0.9260832071304321,0.9096352458000183,0.8378981351852417,0.9243963360786438,0.9416549801826477,0.9455995559692383,0.9363592863082886,0.9200884103775024,0.954216480255127,0.943993091583252,0.8999460339546204,0.9404013752937317,0.9528113603591919,0.9541555643081665,0.9597774744033813,0.9690932035446167,0.9602583050727844,0.9702396392822266,0.9778620004653931,0.950015664100647,0.9683734178543091,0.9686542749404907,0.931389331817627,0.9466009140014648,0.9420777559280396,0.9485758543014526,0.9706047773361206,0.9741541147232056,0.9749363660812378,0.9810277819633484,0.9712832570075989,0.9253326654434204,0.9296075105667114,0.9577729105949402,0.9787172079086304,0.9900514483451843,0.9683598279953003,0.9419616460800171,0.9484466314315796,0.9824808835983276,0.9854620695114136,0.9412081837654114,0.954826831817627,0.9586654901504517,0.9560653567314148,0.9648420214653015,
f1_score_4_trial1,0.329168438911438,0.4239502549171448,0.5132969617843628,0.5377659201622009,0.5753753185272217,0.5961266160011292,0.4214250147342682,0.4959754943847656,0.5469478368759155,0.6300498247146606,0.6098941564559937,0.6605134010314941,0.71533203125,0.6488110423088074,0.6668421626091003,0.7022666931152344,0.6692827939987183,0.7109575867652893,0.7043223977088928,0.7206524610519409,0.7314272522926331,0.6641691327095032,0.5705156326293945,0.5666855573654175,0.6669053435325623,0.6487432718276978,0.7117822766304016,0.7119632959365845,0.7667134404182434,0.7539845705032349,0.7004031538963318,0.732037365436554,0.7724635004997253,0.7908502221107483,0.7703806161880493,0.741637647151947,0.828669548034668,0.8217920064926147,0.8377935290336609,0.8512901067733765,0.8567816615104675,0.8530309796333313,0.645497739315033,0.7666240334510803,0.7872910499572754,0.8273550868034363,0.8708179593086243,0.8751257658004761,0.8882555961608887,0.8199025988578796,0.8327054977416992,0.8670756220817566,0.8954947590827942,0.9202702641487122,0.9448874592781067,0.9300726056098938,0.9372736811637878,0.9249778985977173,0.7966876029968262,0.824462890625,0.7937633991241455,0.863450825214386,0.8621364831924438,0.8979848623275757,0.9176276326179504,0.9108433723449707,0.9313147664070129,0.93756103515625,0.9465290307998657,0.9284943342208862,0.9547017216682434,0.9330347180366516,0.961487889289856,0.9648965001106262,0.9711984395980835,0.9483535885810852,0.9642145037651062,0.8565587997436523,0.9295915365219116,0.9425266981124878,
f1_score_5_trial1,0.31045183539390564,0.4508722424507141,0.561820924282074,0.6026824712753296,0.5712127685546875,0.6486700773239136,0.6350265741348267,0.6655774116516113,0.7001464366912842,0.7008885145187378,0.646314799785614,0.6737223863601685,0.6996552348136902,0.7579587697982788,0.7848537564277649,0.7229138016700745,0.7686171531677246,0.820909857749939,0.8268062472343445,0.8382445573806763,0.8501213192939758,0.882112979888916,0.8605002164840698,0.8295129537582397,0.8759024739265442,0.8969482183456421,0.8911176919937134,0.9032803773880005,0.913885772228241,0.8972118496894836,0.8743467330932617,0.898261547088623,0.9493743777275085,0.941008448600769,0.9419572949409485,0.9060225486755371,0.8943268060684204,0.9139461517333984,0.9111230969429016,0.9412932395935059,0.9472138285636902,0.9454425573348999,0.9294494390487671,0.9451379776000977,0.9438163638114929,0.872766375541687,0.9377256631851196,0.9276660084724426,0.9504545331001282,0.9365509748458862,0.9268442988395691,0.9137877225875854,0.9257818460464478,0.9608117938041687,0.961831271648407,0.9603903889656067,0.960258960723877,0.9056909680366516,0.9334766268730164,0.9502576589584351,0.9556533098220825,0.946917712688446,0.9696112871170044,0.9579266309738159,0.9615982174873352,0.9623149633407593,0.9532666206359863,0.9582012295722961,0.961761474609375,0.9669876098632812,0.9831328392028809,0.9732672572135925,0.9754582643508911,0.9792596101760864,0.9571162462234497,0.9700382947921753,0.9728171229362488,0.9793329238891602,0.9795918464660645,0.9629961252212524,
average_trial1,0.3246394693851471,0.4453524649143219,0.5416635751724244,0.5847199916839599,0.6079531192779541,0.6176305294036866,0.5842097580432892,0.621733283996582,0.6495553970336914,0.6555827140808106,0.6585472226142883,0.6844444632530212,0.7078274250030517,0.7166877388954163,0.6967672109603882,0.732120954990387,0.7380600690841674,0.7614087581634521,0.7573089957237243,0.7642723441123962,0.7903585195541382,0.7441335797309876,0.7234741806983948,0.708443796634674,0.7701535582542419,0.7866029024124146,0.8068812251091003,0.8192800760269165,0.8346535682678222,0.8334589838981629,0.8403541326522828,0.8554299712181092,0.8761705756187439,0.8734959840774537,0.8915607810020447,0.8821852207183838,0.8732282400131226,0.8892163634300232,0.9068733930587769,0.9098554015159607,0.914493989944458,0.9171684145927429,0.8765086770057678,0.9110346913337708,0.9101186513900756,0.9115687131881713,0.932230007648468,0.928156566619873,0.9305184960365296,0.9262176990509033,0.9290673136711121,0.9354456663131714,0.9273614048957824,0.9514810681343079,0.9567294478416443,0.9489126324653625,0.9442166924476624,0.9288100242614746,0.9092889428138733,0.9231561422348022,0.9245512962341309,0.9460701227188111,0.9523422479629516,0.9573465824127197,0.9517805099487304,0.9400954604148865,0.9452010154724121,0.9525739312171936,0.9654905080795289,0.952998960018158,0.9638500094413758,0.952630364894867,0.9619868755340576,0.9709220886230469,0.9730367422103882,0.9655995965003967,0.9735391497611999,0.9560557246208191,0.9689161062240601,0.9641483902931214,
std_trial1,0.011613167666388525,0.025159738082131684,0.03323373154187649,0.027723641957480602,0.028999859501183865,0.03466787938010497,0.08761486337983038,0.06366009592883734,0.05519298318563405,0.04028702711001187,0.0359286203597597,0.039182053376173476,0.04336939645066729,0.0704176140250923,0.08513812440370101,0.036366914804908355,0.0471028282109664,0.04316164722076277,0.04562588236506904,0.062338794956512796,0.04073307622840207,0.1445100702512524,0.1569782358653945,0.09903817972136289,0.07658844137254026,0.08592074294700891,0.06674887690465627,0.06299264778090548,0.05251405703996478,0.05706985673379249,0.07277167869298816,0.0633243895696457,0.05916660650364794,0.05476216054490315,0.061764130867747485,0.07085913080255708,0.03366520783345951,0.04268424639149407,0.03668363506908962,0.033993386035018044,0.031264945401613516,0.033296895198432354,0.11600887284126149,0.07227921493211252,0.06524150390776022,0.05271375177649536,0.03127033299632287,0.028038325454047216,0.026977971399292235,0.054665779469203084,0.05014717467925093,0.03970172738089266,0.044374604164810365,0.019058581066600903,0.014218951904386198,0.022554806132269515,0.021848820140386124,0.016043210417142385,0.05899470068621738,0.052020711177842224,0.06665178191794661,0.043139871130521895,0.045414933037800656,0.030997372747332583,0.01830934227682144,0.019362551656245373,0.01385819461357679,0.00779114522379151,0.011452540830327276,0.02613126863530186,0.011078407453228547,0.018191269254517056,0.014524718810012605,0.009585310749810507,0.009225710423395758,0.017923853310912546,0.013128738864905943,0.05134487749235953,0.023185148173823722,0.014579374366871508,

val_f1_score_1_trial1,0.37415289878845215,0.5881277322769165,0.5465859174728394,0.6607662439346313,0.6969484090805054,0.679056704044342,0.646801233291626,0.7113486528396606,0.7191723585128784,0.7262829542160034,0.7269447445869446,0.7542670369148254,0.7454702258110046,0.6570650339126587,0.5256158709526062,0.64091557264328,0.6884910464286804,0.5939319729804993,0.7227997183799744,0.7677291631698608,0.6628838181495667,0.47023001313209534,0.6011034250259399,0.6713166236877441,0.717732310295105,0.7138007283210754,0.7382432222366333,0.7315028309822083,0.744502067565918,0.8048005104064941,0.7936406135559082,0.8163782954216003,0.8108234405517578,0.8424891233444214,0.893469512462616,0.8606553077697754,0.8120344877243042,0.8443496823310852,0.8527365922927856,0.8431693315505981,0.8478527069091797,0.9145897030830383,0.8968296051025391,0.907750129699707,0.9314829111099243,0.8766647577285767,0.899056613445282,0.8859583139419556,0.911497950553894,0.9118202328681946,0.920449435710907,0.8007944822311401,0.8956009149551392,0.9154181480407715,0.9224119186401367,0.9325607419013977,0.8855360746383667,0.8769265413284302,0.8035945892333984,0.8616555333137512,0.8758563995361328,0.9375492930412292,0.9484896659851074,0.9119081497192383,0.94502192735672,0.9076750874519348,0.9492368698120117,0.8937452435493469,0.8762770891189575,0.8808168172836304,0.9055732488632202,0.8673545718193054,0.8814597129821777,0.9341322183609009,0.8890296220779419,0.9544050097465515,0.954574704170227,0.9534702301025391,0.9654075503349304,0.9358022809028625,
val_f1_score_2_trial1,0.3507988452911377,0.4171428680419922,0.4495469927787781,0.6611111164093018,0.4833436608314514,0.44356369972229004,0.5630413889884949,0.5809524059295654,0.573896586894989,0.592680811882019,0.5256811380386353,0.566772997379303,0.5549179315567017,0.690200686454773,0.7443500757217407,0.7345431447029114,0.7663911581039429,0.5713126063346863,0.7486297488212585,0.7873924374580383,0.761966347694397,0.796360969543457,0.653884768486023,0.8314615488052368,0.7252985835075378,0.7625147104263306,0.7915468811988831,0.8142056465148926,0.8164820671081543,0.7961114048957825,0.9023960828781128,0.8653589487075806,0.8100293874740601,0.8939952850341797,0.906165599822998,0.8881359100341797,0.840364933013916,0.9357873797416687,0.9163411855697632,0.8344340324401855,0.8796908259391785,0.7678718566894531,0.9086803197860718,0.8931058645248413,0.9191999435424805,0.9142616987228394,0.9165802001953125,0.8959557414054871,0.8908616304397583,0.89381343126297,0.8686443567276001,0.9378789663314819,0.9462383389472961,0.9037445783615112,0.852352499961853,0.8431774377822876,0.8760622143745422,0.9314442873001099,0.911131739616394,0.9182395935058594,0.9402279853820801,0.9133306741714478,0.9463809132575989,0.9110418558120728,0.9001870155334473,0.8650487065315247,0.9280365705490112,0.9159469604492188,0.7931883931159973,0.8916820287704468,0.9237179756164551,0.9496148228645325,0.9195443391799927,0.9605461955070496,0.9400760531425476,0.9552425146102905,0.9499145746231079,0.944556713104248,0.9553869962692261,0.9269629716873169,
