loss_1_trial1,1.767791748046875,1.71832275390625,1.633730173110962,1.500817894935608,1.3983279466629028,1.276570200920105,1.1457006931304932,1.0212856531143188,0.8844512701034546,0.8573552966117859,0.7389720678329468,0.6587774157524109,0.596301257610321,0.558461606502533,0.4809436798095703,0.504326581954956,0.47650423645973206,0.45639947056770325,0.4367636442184448,0.4125896394252777,0.40337812900543213,0.405609667301178,0.3625389039516449,0.3876855671405792,0.36006176471710205,0.37393778562545776,0.3531143367290497,0.8427196741104126,0.6925409436225891,1.379608154296875,0.5783113837242126,0.4105052053928375,0.6542179584503174,0.38202816247940063,0.3513384163379669,0.38661912083625793,0.39877554774284363,0.33823367953300476,0.32881292700767517,0.33063051104545593,0.3280772864818573,0.31184524297714233,0.2961789071559906,0.290047287940979,0.30380919575691223,0.2999446392059326,0.27583667635917664,0.3022680878639221,0.27424517273902893,0.33932802081108093,0.274957537651062,0.27495434880256653,0.26566070318222046,0.25554388761520386,0.280319482088089,0.2616298794746399,0.25100189447402954,0.2631301283836365,0.2561488747596741,0.2434079796075821,
loss_2_trial1,1.7434340715408325,1.6199009418487549,1.462116003036499,1.364733099937439,1.2368003129959106,1.1449122428894043,0.9788848161697388,0.8894505500793457,0.7831689715385437,0.697331428527832,0.6645116806030273,0.6014810800552368,0.559257984161377,0.49654629826545715,0.49975115060806274,0.46726253628730774,0.42585238814353943,0.437199205160141,0.43129482865333557,0.4109950363636017,0.38985854387283325,0.3747226893901825,0.37274378538131714,0.3479052782058716,0.3364805579185486,0.3745150566101074,0.31472307443618774,0.34426215291023254,0.33333688974380493,0.3356674313545227,0.33167368173599243,0.304660826921463,0.40896356105804443,0.37976282835006714,0.3812630772590637,0.31232863664627075,0.3291753828525543,0.41396379470825195,0.32790517807006836,0.3070361912250519,0.28668642044067383,0.30347850918769836,0.3036154806613922,0.260850727558136,0.30289793014526367,0.28588852286338806,0.2771778702735901,0.2700887620449066,0.24918489158153534,0.2507018744945526,0.2422460913658142,0.25136813521385193,0.23916348814964294,0.2408849596977234,0.2344609797000885,0.22893430292606354,0.2248968631029129,0.22351403534412384,0.2193235456943512,0.22254455089569092,
loss_3_trial1,1.7555309534072876,1.679441213607788,1.5608417987823486,1.3970136642456055,1.245039463043213,1.0805119276046753,0.9632359743118286,0.8945674896240234,0.7894511222839355,0.7136310935020447,0.6621556878089905,0.6146034002304077,0.5328933596611023,0.49257129430770874,0.45151904225349426,0.42739298939704895,0.4079209268093109,0.40684974193573,0.39797288179397583,0.3853893578052521,0.3624250590801239,0.3470309376716614,0.3385310173034668,0.3265957236289978,0.3398294746875763,0.32454296946525574,0.3143104612827301,0.30629998445510864,0.299699604511261,0.3011872172355652,0.2916034460067749,0.2900019884109497,0.2770131230354309,0.2810841202735901,0.2799270451068878,0.27246442437171936,0.26649555563926697,0.26880335807800293,0.259661465883255,0.2514631152153015,0.24907253682613373,0.24674275517463684,0.25148704648017883,0.2398943156003952,0.2403002679347992,0.2413834184408188,0.23252174258232117,0.2365865409374237,0.22814993560314178,0.21931402385234833,0.2206868678331375,0.21551728248596191,0.2141318917274475,0.2138437181711197,0.2064523994922638,0.20324383676052094,0.20494046807289124,0.2039215862751007,0.19927126169204712,0.19547267258167267,
loss_4_trial1,1.7682589292526245,1.6866003274917603,1.587140679359436,1.476941466331482,1.2767751216888428,1.1662204265594482,1.034816026687622,0.9275434613227844,0.8154667019844055,0.7749912738800049,0.6497631669044495,0.6034514307975769,0.5736754536628723,0.5082403421401978,0.5067630410194397,0.4509132504463196,0.5932034254074097,0.4569436013698578,0.49085381627082825,0.42577680945396423,0.41506168246269226,0.4009849429130554,0.4417620301246643,0.39435529708862305,0.39743170142173767,0.3646774888038635,0.37385988235473633,0.3716127574443817,0.3450888693332672,0.34833741188049316,0.34555763006210327,0.3268561065196991,0.3258489668369293,0.32220903038978577,0.31182411313056946,0.29688069224357605,0.3059592843055725,0.2973746359348297,0.29180869460105896,0.2879108190536499,0.28993597626686096,0.27867937088012695,0.2749679386615753,0.2778638005256653,0.272383451461792,0.2714335024356842,0.2654914855957031,0.2733939588069916,0.2637016773223877,0.2648867666721344,0.26035624742507935,0.2551605701446533,0.252632200717926,0.25864097476005554,0.24877288937568665,0.24481964111328125,0.23879268765449524,0.24195517599582672,0.2378290593624115,0.2400883138179779,
loss_5_trial1,1.7607277631759644,1.688462495803833,1.5796312093734741,1.5114368200302124,1.36570405960083,1.2519956827163696,1.159576177597046,1.0184357166290283,0.9385678768157959,0.7876893281936646,0.7043783664703369,0.6067361235618591,0.5920475125312805,0.5611955523490906,0.5264020562171936,0.47028711438179016,0.45809897780418396,0.42364534735679626,0.43090465664863586,0.39866214990615845,0.3986154794692993,0.38051965832710266,0.38420334458351135,0.37212228775024414,0.3780348002910614,0.37345483899116516,0.34495478868484497,0.35128867626190186,0.3310668170452118,0.33323872089385986,0.3030005693435669,0.3264496326446533,0.357138454914093,0.32567769289016724,0.9895996451377869,0.6843610405921936,1.1365317106246948,1.284027338027954,0.2863757908344269,0.32799333333969116,0.5815618634223938,0.37940672039985657,0.33142122626304626,0.44366782903671265,0.31064385175704956,0.4032314419746399,0.2855586111545563,0.280926913022995,0.2790909707546234,0.2788940370082855,0.2735684812068939,0.27953359484672546,0.27414610981941223,0.27363649010658264,0.2757222652435303,0.27360978722572327,0.25962182879447937,0.25380903482437134,0.2556622624397278,0.2533097267150879,
average_trial1,1.7591486930847169,1.6785455465316772,1.564691972732544,1.4501885890960693,1.3045293807983398,1.1840420961380005,1.0564427375793457,0.9502565741539002,0.8422211885452271,0.7661996841430664,0.6839561939239502,0.6170098900794982,0.5708351135253906,0.5234030187129974,0.4930757939815521,0.4640364944934845,0.4723159909248352,0.43620747327804565,0.43755796551704407,0.4066825985908508,0.39386777877807616,0.381773579120636,0.3799558162689209,0.36573283076286317,0.3623676598072052,0.3622256278991699,0.3401925086975098,0.44323664903640747,0.4003466248512268,0.5396077871322632,0.37002934217453004,0.33169475197792053,0.404636412858963,0.33815236687660216,0.46279045939445496,0.39053078293800353,0.48738749623298644,0.5204805612564087,0.29891281127929686,0.3010067939758301,0.34706681668758393,0.3040305197238922,0.29153411984443667,0.30246479213237765,0.28600693941116334,0.30037630498409273,0.26731727719306947,0.2726528525352478,0.25887452960014345,0.2706249445676804,0.2543630450963974,0.2553067862987518,0.24914687871932983,0.248510006070137,0.24914560317993165,0.24244748950004577,0.23585074841976167,0.2372659921646118,0.23364700078964235,0.23096464872360228,
std_trial1,0.009167656571972702,0.03220386151885721,0.05662164202962549,0.058584301827233516,0.06547837524473486,0.07175847437312824,0.08218751194096961,0.0583233361882176,0.060089451498377675,0.05719219507859442,0.03306456040959036,0.02135810586901037,0.023152384364662965,0.030196574641121573,0.025364119068619146,0.025249692047114365,0.06502157694853702,0.01927885210348611,0.029971823132833784,0.013680707874271295,0.017702471935990227,0.02095506667474354,0.0343785565766943,0.025264711194123317,0.023058080102790274,0.01918485990013092,0.022985723653183004,0.2008575116128282,0.14686780351000134,0.42028780654460196,0.10591969391046593,0.04178787137906135,0.13195521503623484,0.03827037544512765,0.26564113239934867,0.15177424129959366,0.3274082487709155,0.38488468306371915,0.026392755534477744,0.029217365436795324,0.11988422186782635,0.043971615749821766,0.026969319720134458,0.07258718307416598,0.026396600501856472,0.05496745919820021,0.01852900680851711,0.021229342294794135,0.0184724242036617,0.03962614431521837,0.020541693487668513,0.022679082565050107,0.021144894536171098,0.020215563633492445,0.027263955751374417,0.024755656272706067,0.019384063196640225,0.02128652140824725,0.0218876608890203,0.020336954917484606,

val_loss_1_trial1,1.7235420942306519,1.6554181575775146,1.5652161836624146,1.432166337966919,1.2911725044250488,1.1680188179016113,1.0115524530410767,0.8679134845733643,0.7622299194335938,0.6823075413703918,0.5865361094474792,0.5210390686988831,0.475760281085968,0.4355863630771637,0.4016337990760803,0.37435853481292725,0.3568148612976074,0.34385403990745544,0.33330944180488586,0.32456618547439575,0.31715065240859985,0.31056907773017883,0.3045040965080261,0.2988624572753906,0.2934029996395111,0.28855234384536743,0.283864289522171,0.41943901777267456,1.3929855823516846,0.47192177176475525,0.29349270462989807,0.6590855121612549,0.33601853251457214,0.31489813327789307,0.340972900390625,0.344645231962204,0.2958531379699707,0.2927483916282654,0.2865499258041382,0.27819111943244934,0.2737850248813629,0.270321786403656,0.267333984375,0.2644168436527252,0.26076334714889526,0.2573401927947998,0.25480473041534424,0.2529165744781494,0.26632004976272583,0.25722500681877136,0.24762266874313354,0.24509604275226593,0.24317145347595215,0.24136482179164886,0.23953893780708313,0.23780986666679382,0.23622360825538635,0.23471388220787048,0.23322457075119019,0.23176339268684387,
val_loss_2_trial1,1.6456784009933472,1.5203949213027954,1.3879992961883545,1.2307814359664917,1.1030006408691406,0.9833231568336487,0.8590288758277893,0.7407673597335815,0.6286861300468445,0.5523273944854736,0.49946409463882446,0.4691241383552551,0.42184504866600037,0.39521560072898865,0.3759654462337494,0.36209622025489807,0.35037684440612793,0.3403494358062744,0.331866055727005,0.3241022229194641,0.31724387407302856,0.31070536375045776,0.3048679232597351,0.29975074529647827,0.2947039306163788,0.2898670732975006,0.28513672947883606,0.28051307797431946,0.2764090597629547,0.2723674774169922,0.27092236280441284,0.4649356007575989,0.8020560145378113,0.34873536229133606,0.2615472972393036,0.2562487721443176,0.5060064792633057,0.25111427903175354,0.2501993775367737,0.24892458319664001,0.24662207067012787,0.24376064538955688,0.2411370575428009,0.23887695372104645,0.23719902336597443,0.23590746521949768,0.2350449413061142,0.23669970035552979,0.2604883909225464,0.2344842553138733,0.22505605220794678,0.22171437740325928,0.21943804621696472,0.21733219921588898,0.21530911326408386,0.2133389413356781,0.2114458978176117,0.20960649847984314,0.20780614018440247,0.2060329020023346,
